,incident_name,incident_is_final,incident_date_last_update,incident_date_created,incident_administrative_unit,incident_administrative_unit_url,incident_county,incident_location,incident_acres_burned,incident_containment,incident_control,incident_cooperating_agencies,incident_longitude,incident_latitude,incident_type,incident_id,incident_url,incident_date_extinguished,incident_dateonly_extinguished,incident_dateonly_created,is_active,calfire_incident,notification_desired
1393,Baseline Fire ,True,2019-09-24 13:24:36,2019-09-20 15:02:08,CAL FIRE Nevada-Yuba-Placer Unit,,Placer,"Baseline Road and Country Acres Lane, north of Rio Linda ",604,100,,"Sacramento Metro Fire Department, Roseville City Fire Department, Placer County Fire, South Placer Fire, Penryn Fire",-121.43263600000002,38.751647999999996,Wildfire,ebc468e3-c2ec-43ff-95e9-c319a7ec3d40,https://www.fire.ca.gov/incidents/2019/9/20/baseline-fire/,,,20190920,N,True,False
1394,Reservoir Fire,True,2019-09-24 18:28:45,2019-09-21 11:49:00,CAL FIRE Santa Clara Unit,,Santa Clara,"Calaveras Rd and Felter Road, 5 miles northeast of Milpitas",128,100,,,-121.842751,37.467744,Wildfire,3934f762-ba99-471a-b1d9-dc064276c383,https://www.fire.ca.gov/incidents/2019/9/21/reservoir-fire/,2019-09-24 18:00:00,2019-09-24,20190921,N,True,False
1395,Lopez Fire,True,2019-10-24 11:23:10,2019-09-21 14:26:00,Los Padres National Forest,,San Luis Obispo,"Upper Lopez Canyon Road & Wittenberg Creek Rd, southeast of San Luis Obispo",220,100,,Los Padres National Forest,-120.45588300000001,35.214364,Wildfire,840010ca-aef0-4f91-b771-3bf196317d03,https://www.fire.ca.gov/incidents/2019/9/21/lopez-fire/,2019-09-27 18:00:00,2019-09-27,20190921,N,False,False
1396,Kennedy Fire,True,2019-09-22 18:36:33,2019-09-21 17:22:00,CAL FIRE / Riverside County Fire,,Riverside,"Moreno Beach Dr & John F. Kennedy Dr, near Lake Perris",98,100,,CAL FIRE / Riverside County Fire,-117.170588,33.900994,Wildfire,7b283f4f-c613-4840-aa90-1f6e9fa1573a,https://www.fire.ca.gov/incidents/2019/9/21/kennedy-fire/,2019-09-22 17:00:00,2019-09-22,20190921,N,True,False
1397,Lynette Fire,True,2019-09-22 18:37:28,2019-09-22 18:25:56,Tuolumne-Calaveras Unit,,Calaveras,"By the intersection of Loera Hills Road on Paloma Road in Valley Springs, California.",67,100,,,-120.827386,38.20177,Wildfire,9fc12331-47f4-4d79-bffe-914f13658993,https://www.fire.ca.gov/incidents/2019/9/22/lynette-fire/,,,20190922,N,True,False
1398,Tulloch Fire,True,2019-09-25 06:56:27,2019-09-23 15:55:57,CAL FIRE Tuolumne-Calaveras Unit,,Tuolumne,"By the intersection of Tulloch Road and Highway 108 in Jamestown, California.",83,100,,,-120.625556,37.838333,Wildfire,e7910549-a5ca-4712-bd04-349c49c1ba15,https://www.fire.ca.gov/incidents/2019/9/23/tulloch-fire/,2019-09-24 10:21:00,2019-09-24,20190923,N,True,False
1399,Cow Fire,True,2019-09-24 14:52:49,2019-09-24 08:40:45,CAL FIRE Shasta-Trinity Unit,,Shasta,at Whitmore Road and Cow Creek Ranch Road in Millville,16,100,,,-122.03916699999999,40.612556,Wildfire,f24e0e23-63ee-4038-a04d-41fe70cac747,https://www.fire.ca.gov/incidents/2019/9/24/cow-fire/,2019-09-24 14:52:00,2019-09-24,20190924,N,True,False
1400,Dehesa Fire ,True,2019-10-02 16:03:51,2019-09-24 15:00:00,CAL FIRE/San Diego County Fire,,San Diego,Dehesa Road and Sloan Canyon Road,200,100,,,-116.806941,32.787656,Wildfire,94cd8534-defa-4a82-b1be-42a2704c13d2,https://www.fire.ca.gov/incidents/2019/9/24/dehesa-fire/,,,20190924,N,True,False
1401,Electra Fire,True,2019-09-25 17:41:10,2019-09-25 13:13:41,CAL FIRE Amador-El Dorado Unit,,Amador,"Electra Road and Highway 49, east of Jackson",10,100,,,-120.67131,38.332083000000004,Wildfire,755df0b3-ad02-406b-af5d-738b67d8c755,https://www.fire.ca.gov/incidents/2019/9/25/electra-fire/,2019-09-25 17:00:00,2019-09-25,20190925,N,True,False
1402,Willow Fire,True,2019-09-25 20:04:20,2019-09-25 14:17:25,Unified Command: CAL FIRE San Diego County Fire & Lakeside Fire Protection District ,,San Diego,"near 14000 block of Willow Rd, Northeast Lakeside ",52,100,,Lakeside Fire Protection District ,-116.88,32.87833333,Wildfire,abdb011f-15d8-475b-b08e-4df583700411,https://www.fire.ca.gov/incidents/2019/9/25/willow-fire/,2019-09-25 20:00:00,2019-09-25,20190925,N,False,False
1403,Mare Fire,True,2019-10-03 10:02:17,2019-09-26 15:29:06,City of Vallejo Fire Department,,Solano,"Off Tyler Road and Jennings Road, Southwest of Vallejo",30,100,,City of Vallejo Fire Department,-122.25611111,38.07944444,Wildfire,178b2af3-340c-409d-80e6-21ac119969f0,https://www.fire.ca.gov/incidents/2019/9/26/mare-fire/,,,20190926,N,False,False
1404,Hwy Fire,True,2019-10-02 16:03:59,2019-09-28 17:48:10,CAL FIRE Butte/ Butte County Fire,,Butte,"Off of Hwy 99 and Hwy 149, Southeast of Chico",300,100,,,-121.693472,39.622137,Wildfire,b8e5a940-0fb5-4c63-93ab-a855cfdc4e0c,https://www.fire.ca.gov/incidents/2019/9/28/hwy-fire/,2019-09-28 18:40:00,2019-09-28,20190928,N,True,False
1405,Chaparral Fire,True,2019-09-30 09:21:49,2019-09-29 21:44:45,CAL FIRE Amador-El Dorado,,El Dorado,Chaparral Drive and Latrobe Road in Latrobe,22,100,,Amador Eldorado Unit,-120.96510500000001,38.538467,Wildfire,48f89096-4641-42cc-8ec4-9cba635e79a1,https://www.fire.ca.gov/incidents/2019/9/29/chaparral-fire/,2019-09-29 21:35:00,2019-09-29,20190929,N,True,False
1406,Warren Fire,True,2019-09-30 09:09:09,2019-09-30 07:07:00,CAL FIRE / Riverside County Fire,,Riverside,Warren Rd & Old Mine Rd in Hemet,19,100,,,-117.033598,33.703546,Wildfire,1e85b2a3-0d55-4c3a-9fbb-5208d615cccd,https://www.fire.ca.gov/incidents/2019/9/30/warren-fire/,2019-09-30 09:05:00,2019-09-30,20190930,N,True,False
1407,Frame Fire,True,2019-10-02 16:03:34,2019-09-30 17:39:00,CAL FIRE Fresno-Kings Unit,,Fresno,"Hwy 198 x Frame Rd, east of Monterey County Line",25,100,,,-120.634179,36.154184,Wildfire,05b9432b-a5cf-4a8f-bf0e-9b95a04bbdde,https://www.fire.ca.gov/incidents/2019/9/30/frame-fire/,,,20190930,N,True,False
1408,Ranch Fire,True,2019-10-24 14:14:58,2019-10-01 22:35:52,Los Padres National Forest ,,San Luis Obispo,"Off of Pozo Road and Avenales Ranch Rd, Southeast of Pozo",52,100,,Los Padres National Forest ,-120.1755,35.189783,Wildfire,e2a0252b-2da9-4967-ba33-7abe3ced1efa,https://www.fire.ca.gov/incidents/2019/10/1/ranch-fire/,,,20191001,N,False,False
1409,Del Fire,True,2019-10-04 10:39:31,2019-10-03 13:36:04,CAL FIRE Santa Clara Unit ,,Stanislaus,Del Puerto Canyon Road east of Frank Raines Park west of Patterson,18,100,,,-121.33646499999999,37.429505999999996,Wildfire,2e4017ba-5c18-4de6-8098-54b2a6caf5bd,https://www.fire.ca.gov/incidents/2019/10/3/del-fire/,2019-10-04 10:39:00,2019-10-04,20191003,N,True,False
1410,Elk Fire,True,2019-12-06 11:10:27,2019-10-04 12:03:48,CAL FIRE Tehama-Glenn Unit,,Glenn,Elk Creek,63,100,,,-123.4375,41.70611111,Wildfire,082bd2d3-457b-496b-a469-0d2550aac7ef,https://www.fire.ca.gov/incidents/2019/10/4/elk-fire/,2019-10-03 12:03:00,2019-10-03,20191004,N,True,False
1411,Wilson Fire,True,2019-10-04 18:39:04,2019-10-04 18:38:09,MEU,,Mendocino,"Highway 101 south of Sloan and Old Sherwood Road in Willits, California",10,100,,,-123.45878200000001,39.613783000000005,Wildfire,1dd6f339-956d-4ec5-bac5-713ba3cd53d4,https://www.fire.ca.gov/incidents/2019/10/4/wilson-fire/,,,20191004,N,True,False
1412,Briceburg Fire,True,2019-10-24 06:58:58,2019-10-06 16:15:12,CAL FIRE Madera Mariposa Merced Unit,,Mariposa,Highway 140 and Briceburg Bridge Road north of Midpines ,5563,100,,Mariposa County Sheriff’s Office -- California Highway Patrol -- CALTRANS -- California Department of Corrections and Rehabilitation -- U.S. Forest Service -- Bureau of Land Management -- American Red Cross,-119.96606000000001,37.604638,Wildfire,e7aeb204-15af-4a2a-8f2a-bfd2c8dbe411,https://www.fire.ca.gov/incidents/2019/10/6/briceburg-fire/,,,20191006,N,True,False
1413,American Fire,True,2019-10-09 13:52:17,2019-10-06 16:36:50,Unified Command: CAL FIRE Sonoma-Lake-Napa Unit and American Canyon Fire Protection District,,Napa,"American Canyon and Highway 80, east of American Canyon",526,100,,,-122.211671,38.165873,Wildfire,74c3d01f-8809-40bc-a0e2-b1cc24bf1a7d,https://www.fire.ca.gov/incidents/2019/10/6/american-fire/,2019-10-07 18:34:00,2019-10-07,20191006,N,True,False
1414,Point Fire ,True,2019-10-07 09:58:51,2019-10-07 09:58:51,CAL FIRE Santa Clara Unit,,Santa Clara,Highway 152 and Dinosaur Point Rd ,29,100,,,-121.219163,37.066483000000005,Wildfire,25e80e7d-5790-4192-9cf0-a190f36158f0,https://www.fire.ca.gov/incidents/2019/10/7/point-fire/,2019-10-07 09:58:00,2019-10-07,20191007,N,True,False
1415,Dales Fire,True,2019-10-07 11:03:29,2019-10-07 11:03:29,CAL FIRE Tehama Glenn Unit,,Tehama,Highway 36E east of Dales Station and Manton Road,11,100,,,-122.07005500000001,40.314187,Wildfire,a4bd4cbb-53de-47c8-972f-cca4c36aaf74,https://www.fire.ca.gov/incidents/2019/10/7/dales-fire/,2019-10-07 11:03:00,2019-10-07,20191007,N,True,False
1416,Little Fire,True,2019-10-09 13:51:55,2019-10-08 17:25:12,CAL FIRE Santa Clara Unit,,Alameda,SR 84 and Little Valley Road in Sunol,12,100,,,-121.853,37.606,Wildfire,a87ab8be-3da9-4cb0-a72c-5125acc001ef,https://www.fire.ca.gov/incidents/2019/10/8/little-fire/,2019-10-08 17:51:00,2019-10-08,20191008,N,True,False
1417,Cross Fire,True,2019-10-11 07:38:50,2019-10-09 06:52:14,CAL FIRE San Benito-Monterey Unit and CAL FIRE San Luis Obispo Unit,,"Monterey, San Luis Obispo",Indian Valley Road and Monterey County Line near Camp Robert's,289,100,,,-120.73102,35.790690000000005,Wildfire,207f72f7-1453-40dc-919e-3551f7041b22,https://www.fire.ca.gov/incidents/2019/10/9/cross-fire/,2019-10-11 07:30:00,2019-10-11,20191009,N,True,False
1418,Corning Fire ,True,2019-10-09 12:39:56,2019-10-09 08:31:40,CAL FIRE Tehama-Glenn Unit,,Tehama,"Inghram Road, South Corning",68,100,,,-122.1604,39.847708000000004,Wildfire,18fe1e24-799d-4aa9-a7ec-fa8e331ae3e9,https://www.fire.ca.gov/incidents/2019/10/9/corning-fire/,2019-10-09 12:39:00,2019-10-09,20191009,N,True,False
1419,Inghram Fire,True,2019-10-09 09:52:52,2019-10-09 09:52:52,CAL FIRE Tehama-Glenn Unit,,Tehama,"Inghram Road, South Corning",10,100,,,-122.160416,39.847708000000004,Wildfire,d6114db7-8a39-4b86-92a5-5c3dea1f348f,https://www.fire.ca.gov/incidents/2019/10/9/inghram-fire/,2019-10-08 09:52:00,2019-10-08,20191009,N,True,False
1420,Merrill Fire,True,2019-10-12 14:00:58,2019-10-10 06:42:19,City of Moraga,,Contra Costa,"Merrill Circle N and Merrill Dr, Moraga",40,100,,,-122.103867,37.828267,Wildfire,19578ef2-6101-45b0-a82e-db3004c3a8a5,https://www.fire.ca.gov/incidents/2019/10/10/merrill-fire/,2019-10-10 12:00:00,2019-10-10,20191010,N,False,False
1421,Eagle Fire,True,2019-10-10 18:11:59,2019-10-10 12:08:00,CAL FIRE / Riverside County Fire,,Riverside,"Eagle Canyon Rd. and Cajalco Rd., southwest of Corona",9,100,,CAL FIRE / Riverside County Fire,-117.499619,33.827979,Wildfire,6e93b252-99a3-4214-9921-238373b17535,https://www.fire.ca.gov/incidents/2019/10/10/eagle-fire/,2019-10-10 18:11:00,2019-10-10,20191010,N,True,False
1422,Reche Fire,True,2019-10-14 10:56:50,2019-10-10 14:18:17,CAL FIRE / Riverside County Fire ,,Riverside,"Reche Canyon Rd and Jordan Dr, Moreno Valley",350,100,,CAL FIRE / Riverside County Fire ,-117.20706799999999,33.975405,Wildfire,8739a46c-9d9b-464c-87d0-31738601d96f,https://www.fire.ca.gov/incidents/2019/10/10/reche-fire/,2019-10-13 07:30:00,2019-10-13,20191010,N,True,False
1423,Sandalwood Fire,True,2019-11-01 15:14:13,2019-10-10 15:38:44,"Unified Command: CAL FIRE/Riverside County Fire Department, City of Calimesa and City of Yucaipa",,Riverside,Calimesa Boulevard and Sandalwood Drive,1011,100,,"CAL FIRE/Riverside County Fire Department, City of Calimesa , City of Yucaipa",-117.05916699999999,33.9925,Wildfire,7ff84b11-c3fb-4f5c-8a00-07243d4a4e33,https://www.fire.ca.gov/incidents/2019/10/10/sandalwood-fire/,,,20191010,N,True,False
1424,Plains Fire,True,2019-10-10 19:05:53,2019-10-10 15:49:07,CAL FIRE Shasta-Trinity Unit,,Shasta,Millville Plains Road and Sprig Road in Millville,42,100,,,-122.19911,40.4988,Wildfire,f20ba27e-4c6c-4ca9-a356-ef88c4f788bb,https://www.fire.ca.gov/incidents/2019/10/10/plains-fire/,2019-10-10 19:05:00,2019-10-10,20191010,N,True,False
1425,Wolf Fire,True,2019-10-12 17:29:29,2019-10-10 18:36:46,CAL FIRE/Riverside County Fire Department,,Riverside,"Wolfskill Truck Road near Silver Creek Drive, south of Banning",75,100,,CAL FIRE/Riverside County Fire Department,-116.897333,33.8615,Wildfire,d37acb3f-94c8-47ef-b3da-6eb0d7353aa7,https://www.fire.ca.gov/incidents/2019/10/10/wolf-fire/,2019-10-12 17:22:00,2019-10-12,20191010,N,True,False
1426,Wendy Fire,True,2019-10-14 15:37:48,2019-10-10 21:28:58,Ventura County Fire Department,,Ventura,"Potrero Rd and S Wendy Dr, Newbury Park",91,100,,Angeles National Forest,-118.950833,34.156389000000004,Wildfire,fd21c9dc-a89f-4a29-990b-33b95ae2adc9,https://www.fire.ca.gov/incidents/2019/10/10/wendy-fire/,,,20191010,N,False,False
1427,Saddle Ridge Fire,True,2019-11-05 12:06:11,2019-10-10 21:02:00,Unified Command: Los Angeles County Fire Department and Los Angeles City Fire Department and Angeles National Forest,,Los Angeles,"Saddle Ridge Rd, Sylmar",8799,100,,"Los Angeles City Fire Department,  Cal Fire, LA Emergency Management Department (EMD), LA Department of Recreation and Parks (RAP), LA Department of Water and Power (DWP), SoCal Gas, California Highway Patrol (CHP), LA County Public Health Department, LA City Department of Animal Regulation, American Red Cross, LA Public Works, Southern California Edison, LA County Public Works Flood Control, Los Angeles Department of Transportation and MySafe:LA, Los Angeles County Fire Department , Angeles National Forest",-118.48161,34.329879999999996,Wildfire,c52717d6-0297-4c5b-a0f1-f17abcd7ac27,https://www.fire.ca.gov/incidents/2019/10/10/saddle-ridge-fire/,2019-10-31 09:10:00,2019-10-31,20191010,N,False,False
1428,Bitter Fire,True,2019-10-11 16:24:37,2019-10-11 12:30:19,CAL FIRE San Luis Obispo County,,San Luis Obispo,Highway 46 and Bitterwater Rd,30,100,,,-120.31285600000001,35.709176,Wildfire,fd1bc30a-4377-45f6-ba2b-b4e1c7e65ee7,https://www.fire.ca.gov/incidents/2019/10/11/bitter-fire/,2019-10-11 16:21:00,2019-10-11,20191011,N,True,False
1429,Caples Fire,True,2019-11-01 14:16:21,2019-10-11 12:47:59,USFS El Dorado National Forest,,El Dorado,Northern ridge above Caples Creek north of Highway 88,3435,100,,USFS El Dorado National Forest,-120.145,38.724000000000004,Wildfire,451c3012-2831-44c1-8fc7-146fd02d2ce0,https://www.fire.ca.gov/incidents/2019/10/11/caples-fire/,,,20191011,N,False,False
1430,Olivas Fire,True,2019-10-14 11:02:03,2019-10-11 15:57:10,Ventura County Fire Department ,,Ventura,"Olivas Park Drive, near the Buenaventura Golf Course",200,100,,,-119.20187,34.23955,Wildfire,02e6023e-d306-4a67-a09c-b9224b98661e,https://www.fire.ca.gov/incidents/2019/10/11/olivas-fire/,2019-10-12 18:00:00,2019-10-12,20191011,N,False,False
1431,Horse Fire,True,2019-10-16 13:53:19,2019-10-13 14:45:37,Bureau of Land Management - Northern California District,,Lassen,"Shaffer Mountain, Northeast of Susanville in Lassen County",55,100,,,-120.304341,40.387772,Wildfire,72c6a0db-a014-4cd9-9788-926707ef839c,https://www.fire.ca.gov/incidents/2019/10/13/horse-fire/,2019-10-16 13:44:00,2019-10-16,20191013,N,False,False
1432,Johnson Fire ,True,2020-08-13 11:53:25,2019-10-14 15:32:20,Bureau of Indian Affairs,,Riverside,Johnson Street and Ave 82,75,100,,Bureau of Indian Affairs,-116.05898,33.45148,Wildfire,8bf75401-999f-42bd-8c0a-8db508591545,https://www.fire.ca.gov/incidents/2019/10/14/johnson-fire/,2019-10-16 11:53:00,2019-10-16,20191014,N,False,False
1433,Nustar Fire,True,2019-10-16 06:58:49,2019-10-15 16:17:18,CAL FIRE Santa Clara Unit,,Contra Costa,"San Pablo Ave and Cummings Skyway, Crockett",15,100,,,-122.245186,38.045866,Wildfire,0baff961-3ce3-45ec-80f1-a72957f2f3f4,https://www.fire.ca.gov/incidents/2019/10/15/nustar-fire/,,,20191015,N,True,False
1434,Fairmont Fire,True,2019-10-16 13:51:19,2019-10-15 17:41:57,San Diego City Fire Department ,,San Diego,"Off Fairmont Avenue and Aldine Drive, Northwest of Talmadge",10,100,,San Diego City Fire Department ,-117.09744099999999,32.762706,Wildfire,2a516d14-36ce-43b0-b34c-7483759a9c84,https://www.fire.ca.gov/incidents/2019/10/15/fairmont-fire/,2019-10-16 13:50:00,2019-10-16,20191015,N,False,False
1435,Real Fire,True,2019-10-21 11:36:43,2019-10-17 16:31:00,Santa Barbara County Fire Department,,Santa Barbara,Calle Real & Hwy 101 west of El Capitan ,420,100,,Santa Barbara County Fire,-120.19083300000001,34.484722,Wildfire,baa2a51c-40bc-420c-9f88-db4783872d65,https://www.fire.ca.gov/incidents/2019/10/17/real-fire/,2019-10-21 06:00:00,2019-10-21,20191017,N,False,False
1436,Grove Fire,True,2020-01-10 16:11:49,2019-10-17 20:06:00,CAL FIRE Sonoma-Lake-Napa Unit,,Lake,Hwy 29 and Spruce Grove Road in Lake County,25,100,,,-122.604425,38.88913,Wildfire,df7805d1-682e-4a3d-b917-1bbab5e078ef,https://www.fire.ca.gov/incidents/2019/10/17/grove-fire/,,,20191017,N,True,False
1437,Mud Fire ,True,2019-10-19 15:22:29,2019-10-18 12:17:32,CAL FIRE Fresno-Kings Unit,,Fresno,"Los Gatos Creek Road and Joaquin Rocks Lookout Road, east of Coalinga",137,100,,,-120.46018899999999,36.319291,Wildfire,ff8701f0-a12a-4b40-baa9-b58c4e2e31f3,https://www.fire.ca.gov/incidents/2019/10/18/mud-fire/,2019-10-19 15:00:00,2019-10-19,20191018,N,True,False
1438,Beaumont Fire,True,2019-10-24 07:12:22,2019-10-21 08:16:33,CAL FIRE San Bernardino Unit ,,San Bernardino,Beaumont and San Timorese Canyon,11,100,,,-117.21545,34.033117,Wildfire,6ad5dc4a-bd52-4cb4-9664-2ab606289d21,https://www.fire.ca.gov/incidents/2019/10/21/beaumont-fire/,2019-10-22 13:30:00,2019-10-22,20191021,N,True,False
1439,Palisades Fire,True,2019-11-05 14:16:11,2019-10-21 11:52:52,Los Angeles Fire Department ,,Los Angeles,"North Palisades Dr., Pacific Palisades",42,100,,Los Angeles Fire Department ,-118.55409099999999,34.055768,Wildfire,24eb323e-b97f-4087-886b-7efae8937bae,https://www.fire.ca.gov/incidents/2019/10/21/palisades-fire/,2019-10-31 14:16:00,2019-10-31,20191021,N,False,False
1440,Oak Fire,True,2019-11-21 12:21:28,2019-10-22 19:20:44,Camp Pendleton Marine Corps Base,,San Diego,"Near Basilone Road and Las Pulgas Road, near Camp Pendleton North",0,0,,"CAL FIRE San Diego, Camp Pendleton Marine Base",-117.403719,33.351145,Wildfire,7264a106-e0f4-41de-8fd0-3f9110431e28,https://www.fire.ca.gov/incidents/2019/10/22/oak-fire/,,,20191022,N,False,False
1441,Kincade Fire,True,2020-03-03 15:35:35,2019-10-23 21:27:00,CAL FIRE Sonoma-Lake-Napa Unit,,Sonoma,"John Kincade Road and Burned Mountain Road, northeast of Geyserville",77758,100,,"Cooperating Agencies: Cooperating Agencies: Geyserville Fire Protection District, Numerous Sonoma County Fire Agencies, CDCR, Cal OES, CHP, CCC, Sonoma County Sheriff’s Department, BIA, BLM, California National Guard.",-122.78005300000001,38.792458,Wildfire,809d101c-8aa3-4a53-bf20-f38ae7ec7941,https://www.fire.ca.gov/incidents/2019/10/23/kincade-fire/,2019-11-06 19:00:00,2019-11-06,20191023,N,True,False
1442,Old Water Fire,True,2019-11-01 14:17:15,2019-10-24 04:53:17,San Bernardino County Fire,,San Bernardino,near Old Waterman Canyon Road and Hwy 18. ,145,100,,"San Bernardino National Forest, San Bernardino County Fire",-117.274276,34.183624,Wildfire,956f8cd5-f4fb-43d7-8a34-1bb5db551995,https://www.fire.ca.gov/incidents/2019/10/24/old-water-fire/,,,20191024,N,False,False
1443,Muir Fire,True,2019-11-21 12:21:41,2019-10-24 12:15:33,Marin County Fire,,Marin,"Highway 1 and Panoramic Hwy, Stinson Beach",67,100,,Marin County Fire,-122.636471,37.896231,Wildfire,16b1921b-f753-4a36-85bc-d903555f0af4,https://www.fire.ca.gov/incidents/2019/10/24/muir-fire/,,,20191024,N,True,False
1444,Nelson Fire ,True,2019-10-25 07:49:16,2019-10-24 14:43:10,CALFIRE/Butte County Fire ,,Butte,Between Durham and Richvale,80,100,,CALFIRE/Butte County Fire ,-121.80053799999999,39.551423,Wildfire,6890469e-78d7-4dac-b162-6c23498fabcc,https://www.fire.ca.gov/incidents/2019/10/24/nelson-fire/,2019-10-24 17:15:00,2019-10-24,20191024,N,True,False
1445,Tick Fire,True,2019-10-31 07:39:12,2019-10-24 14:51:46,Los Angeles County Fire Department ,,Los Angeles,"Tick Canyon Rd and Summit Knoll Rd, Canyon Country",4615,100,,Los Angeles County Fire Department ,-118.36805600000001,34.472778000000005,Wildfire,020310d3-7834-4f57-a125-eff0eb3f54e5,https://www.fire.ca.gov/incidents/2019/10/24/tick-fire/,,,20191024,N,False,False
1446,Cabrillo Fire,True,2019-10-27 12:11:20,2019-10-24 20:15:36,CAL FIRE San Mateo- Santa Cruz Unit,,San Mateo,"Highway 1 and Gazos Creek Rd, south of Pescadero",62,100,,CAL FIRE San Mateo- Santa Cruz Unit,-122.361112,37.166674,Wildfire,ab8109fd-e8eb-4690-9f5c-3a8c9c47ff48,https://www.fire.ca.gov/incidents/2019/10/24/cabrillo-fire/,2019-10-27 12:11:00,2019-10-27,20191024,N,True,False
1447,Mines Fire,True,2019-10-27 14:00:06,2019-10-24 23:16:18,CAL FIRE Santa Clara Unit,,Alameda,"Mines Rd and Del Valle Rd, southeast of Livermore",35,100,,CAL FIRE Santa Clara Unit,-121.68598,37.62782,Wildfire,87404846-bc30-41b8-82fe-31c9aedb9ef7,https://www.fire.ca.gov/incidents/2019/10/24/mines-fire/,2019-10-27 13:55:00,2019-10-27,20191024,N,True,False
